Date,Order_ID,Customer_ID,City,State,Region,Category,Product,Price,Qty,Sales,Delivery_Time
12-02-2023,SO45868,CUST 14819,Faridabad,Haryana,North,Furniture,Chairs,7871,3,21252,3
12-02-2023,SO45871,CUST 25919,Faridabad,Haryana,North,Technology,Computer,10027,2,18049,5
12-02-2023,SO45870,CUST 26012,Faridabad,Haryana,North,Furniture,Tables,5997,4,21589,1
13-02-2023,SO45874,CUST 20007,Korba,Chhattisgarh,Middle,Furniture,Chairs,7344,3,19829,2
13-02-2023,SO45877,CUST 11910,Nagpur,Maharashtra,West,Technology,Computer,10928,1,9835,4
13-02-2023,SO45887,CUST 14880,Jaipur,Rajasthan,West,Office Supplies,Paper,515,19,8807,1
13-02-2023,SO45883,CUST 11799,Mangalore,Karnataka,South,Furniture,Chairs,5921,6,31973,2
13-02-2023,SO45884,CUST 11678,Mangalore,Karnataka,South,Technology,Computer,11258,1,10132,3
13-02-2023,SO45880,CUST 11707,Ujjain,Madhya Pradesh,Middle,Office Supplies,Paper,133,18,2155,2
14-02-2023,SO45893,CUST 23842,Thane,Maharashtra,West,Technology,Computer,11039,2,19870,1
14-02-2023,SO45890,CUST 11338,Ranchi,Jharkhand,East,Office Supplies,Paper,564,12,6091,4
14-02-2023,SO45895,CUST 11727,Guwahati,Assam,East,Office Supplies,Bag,492,13,5756,2
14-02-2023,SO45896,CUST 12632,Guwahati,Assam,East,Office Supplies,Envelopes,244,15,3294,3
14-02-2023,SO45898,CUST 23830,Jamshedpur,Jharkhand,East,Technology,Machines,14153,2,25475,1
14-02-2023,SO45904,CUST 20241,Jamshedpur,Jharkhand,East,Furniture,Chairs,7858,6,42433,4
14-02-2023,SO45902,CUST 15614,Bangalore,Karnataka,South,Office Supplies,Envelopes,356,17,5447,5
14-02-2023,SO45905,CUST 20152,Hyderabad,Telangana,South,Technology,Machines,12532,2,22558,2
15-02-2023,SO45907,CUST 20214,Hyderabad,Telangana,South,Technology,Machines,10253,1,9228,4
15-02-2023,SO45911,CUST 11797,Srinagar,Jammu and Kashmir,North,Furniture,Tables,7063,6,38140,1
15-02-2023,SO45912,CUST 23819,Bokaro,Jharkhand,East,Technology,Machines,14283,1,12855,1
15-02-2023,SO45914,CUST 11929,Durgapur,West Bengal,East,Office Supplies,Bag,238,12,2570,3
15-02-2023,SO45923,CUST 11811,Madurai,Tamil Nadu,South,Furniture,Chairs,7447,5,33512,1
15-02-2023,SO45925,CUST 11942,Guntur,Andhra Pradesh,South,Technology,Computer,14517,1,13065,5
16-02-2023,SO45919,CUST 11780,Guntur,Andhra Pradesh,South,Furniture,Chairs,5657,5,25457,2
16-02-2023,SO45924,CUST 14803,Durg,Chhattisgarh,Middle,Technology,Computer,10901,2,19622,1
16-02-2023,SO45927,CUST 11796,Mangalore,Karnataka,South,Furniture,Chairs,5886,6,31784,4
17-02-2023,SO45936,CUST 26016,Anantapur,Andhra Pradesh,South,Technology,Computer,12591,2,22664,1
17-02-2023,SO45935,CUST 19439,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6648,3,17950,2
17-02-2023,SO45938,CUST 11654,Coimbatore,Tamil Nadu,South,Office Supplies,Envelopes,862,13,10085,3
17-02-2023,SO45942,CUST 20219,Indore,Madhya Pradesh,Middle,Technology,Computer,10339,1,9305,2
18-02-2023,SO45939,CUST 14757,Bokaro,Jharkhand,East,Office Supplies,Bag,917,14,11554,5
18-02-2023,SO45944,CUST 20225,Guntur,Andhra Pradesh,South,Furniture,Chairs,6764,4,24350,4
19-02-2023,SO45949,CUST 19970,New Delhi,Delhi,North,Furniture,Chairs,6694,5,30123,3
19-02-2023,SO45954,CUST 11810,Bhubaneswar,Odisha,East,Office Supplies,Bag,263,10,2367,4
19-02-2023,SO45953,CUST 23859,New Delhi,Delhi,North,Technology,Computer,14898,2,26816,3
19-02-2023,SO45961,CUST 12717,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,832,14,10483,2
19-02-2023,SO45962,CUST 20227,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,713,10,6417,4
20-02-2023,SO45969,CUST 20156,Agra,Uttar Pradesh,Middle,Technology,Machines,14022,1,12620,5
20-02-2023,SO45967,CUST 19454,Raipur,Chhattisgarh,Middle,Furniture,Chairs,7394,6,39928,5
20-02-2023,SO45971,CUST 11335,Raipur,Chhattisgarh,Middle,Technology,Computer,10868,1,9781,3
20-02-2023,SO45972,CUST 19472,Mumbai,Maharashtra,West,Furniture,Chairs,7975,4,28710,5
20-02-2023,SO45976,CUST 20239,Faridabad,Haryana,North,Office Supplies,Paper,794,20,14292,2
21-02-2023,SO45975,CUST 14755,Guwahati,Assam,East,Furniture,Chairs,5925,6,31995,2
22-02-2023,SO45974,CUST 26018,Guwahati,Assam,East,Office Supplies,Envelopes,853,14,10748,5
22-02-2023,SO45980,CUST 15631,Guwahati,Assam,East,Furniture,Tables,7285,6,39339,5
22-02-2023,SO45986,CUST 11743,Bhubaneswar,Odisha,East,Technology,Computer,13653,1,12288,3
22-02-2023,SO45988,CUST 11675,Ajmer,Rajasthan,West,Furniture,Chairs,5237,4,18853,1
22-02-2023,SO45990,CUST 12711,Ajmer,Rajasthan,West,Furniture,Chairs,7398,5,33291,2
22-02-2023,SO45995,CUST 23846,New Delhi,Delhi,North,Technology,Computer,11263,1,10137,5
22-02-2023,SO45994,CUST 11774,Thane,Maharashtra,West,Technology,Computer,11940,1,10746,3
22-02-2023,SO45993,CUST 11924,Thane,Maharashtra,West,Office Supplies,Envelopes,953,10,8577,2
22-02-2023,SO45992,CUST 19451,Mysore,Karnataka,South,Office Supplies,Bag,392,11,3881,5
22-02-2023,SO46002,CUST 11826,Thane,Maharashtra,West,Furniture,Chairs,6370,4,22932,1
23-02-2023,SO46009,CUST 11917,Ajmer,Rajasthan,West,Furniture,Chairs,7246,6,39128,5
23-02-2023,SO46007,CUST 20220,Ajmer,Rajasthan,West,Furniture,Chairs,7315,3,19751,3
23-02-2023,SO46010,CUST 11488,New Delhi,Delhi,North,Office Supplies,Envelopes,258,19,4412,2
23-02-2023,SO46019,CUST 14752,Cuttack,Odisha,East,Furniture,Chairs,5079,5,22856,1
23-02-2023,SO46118,CUST 20611,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,913,10,8217,3
24-02-2023,SO46114,CUST 12053,Thiruvananthapuram,Kerala,South,Office Supplies,Paper,531,14,6691,1
24-02-2023,SO46116,CUST 14912,Ranchi,Jharkhand,East,Office Supplies,Paper,596,17,9119,1
24-02-2023,SO46113,CUST 11955,Ranchi,Jharkhand,East,Office Supplies,Bag,117,18,1895,5
24-02-2023,SO46121,CUST 12069,Guwahati,Assam,East,Furniture,Chairs,6907,6,37298,1
24-02-2023,SO46124,CUST 20447,Nellore,Andhra Pradesh,South,Technology,Computer,11012,2,19822,3
24-02-2023,SO46122,CUST 24284,Patna,Bihar,East,Technology,Computer,14433,2,25979,4
24-02-2023,SO46129,CUST 20420,Patna,Bihar,East,Technology,Computer,11811,2,21260,5
24-02-2023,SO46128,CUST 14945,Patna,Bihar,East,Furniture,Chairs,5092,5,22914,4
24-02-2023,SO46130,CUST 12171,Patna,Bihar,East,Technology,Computer,12111,2,21800,3
25-02-2023,SO46139,CUST 11977,Patna,Bihar,East,Office Supplies,Envelopes,329,14,4145,1
25-02-2023,SO46137,CUST 20600,Bangalore,Karnataka,South,Office Supplies,Paper,227,17,3473,3
25-02-2023,SO46138,CUST 13405,Bangalore,Karnataka,South,Furniture,Chairs,6011,5,27050,2
25-02-2023,SO46131,CUST 11954,Jaipur,Rajasthan,West,Office Supplies,Paper,506,10,4554,4
25-02-2023,SO46144,CUST 26094,Surat,Gujarat,West,Office Supplies,Envelopes,643,20,11574,3
26-02-2023,SO46146,CUST 11421,Surat,Gujarat,West,Technology,Computer,11379,1,10241,4
26-02-2023,SO46151,CUST 26082,Surat,Gujarat,West,Furniture,Chairs,5723,3,15452,5
26-02-2023,SO46154,CUST 11989,Durg,Chhattisgarh,Middle,Office Supplies,Bag,338,17,5171,4
26-02-2023,SO46148,CUST 12052,Kochi,Kerala,South,Technology,Computer,10166,2,18299,4
26-02-2023,SO46147,CUST 19476,Durgapur,West Bengal,East,Office Supplies,Paper,209,18,3386,5
26-02-2023,SO46149,CUST 12120,Durgapur,West Bengal,East,Furniture,Chairs,7478,5,33651,3
26-02-2023,SO46157,CUST 26056,Mumbai,Maharashtra,West,Furniture,Chairs,5640,6,30456,1
26-02-2023,SO46159,CUST 11996,Chennai,Tamil Nadu,South,Furniture,Tables,7238,6,39085,1
26-02-2023,SO46163,CUST 12042,Rajkot,Gujarat,West,Office Supplies,Paper,220,12,2376,4
26-02-2023,SO46165,CUST 12141,Ajmer,Rajasthan,West,Office Supplies,Paper,623,12,6728,2
26-02-2023,SO46164,CUST 12079,Jaipur,Rajasthan,West,Technology,Computer,13569,2,24424,5
27-02-2023,SO46175,CUST 12003,Gorakhpur,Haryana,North,Technology,Computer,10143,1,9129,3
27-02-2023,SO46170,CUST 12156,Gorakhpur,Haryana,North,Technology,Computer,14278,1,12850,1
27-02-2023,SO46177,CUST 12102,Pune,Maharashtra,West,Furniture,Chairs,7588,6,40975,5
28-02-2023,SO46180,CUST 12084,Jammu,Jammu and Kashmir,North,Furniture,Chairs,5844,4,21038,3
28-02-2023,SO46179,CUST 11983,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6228,3,16816,1
28-02-2023,SO46181,CUST 12004,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,801,18,12976,2
28-02-2023,SO46191,CUST 14956,Bangalore,Karnataka,South,Office Supplies,Envelopes,640,12,6912,4
28-02-2023,SO46188,CUST 20430,Bangalore,Karnataka,South,Technology,Computer,12910,1,11619,2
01-03-2023,SO46197,CUST 26061,Bangalore,Karnataka,South,Office Supplies,Bag,635,11,6287,4
01-03-2023,SO46200,CUST 20260,Hyderabad,Telangana,South,Office Supplies,Bag,368,14,4637,4
01-03-2023,SO46196,CUST 12109,Hyderabad,Telangana,South,Furniture,Chairs,7144,4,25718,5
01-03-2023,SO46209,CUST 12849,Rajkot,Gujarat,West,Technology,Computer,11398,2,20516,3
01-03-2023,SO46207,CUST 26091,Rajkot,Gujarat,West,Office Supplies,Paper,360,20,6480,2
01-03-2023,SO46210,CUST 12866,Hyderabad,Telangana,South,Furniture,Chairs,6494,4,23378,1
02-03-2023,SO46205,CUST 12162,Brahmapur,Odisha,East,Technology,Machines,12476,1,11228,4
02-03-2023,SO46216,CUST 20456,Kanpur,Uttar Pradesh,Middle,Office Supplies,Envelopes,772,15,10422,3
02-03-2023,SO46212,CUST 12173,Pune,Maharashtra,West,Office Supplies,Paper,114,20,2052,3
02-03-2023,SO46218,CUST 12820,Bangalore,Karnataka,South,Furniture,Chairs,5605,4,20178,5
02-03-2023,SO46227,CUST 11990,Pune,Maharashtra,West,Furniture,Chairs,7773,5,34979,2
02-03-2023,SO46225,CUST 20261,Pune,Maharashtra,West,Office Supplies,Paper,506,10,4554,5
02-03-2023,SO46221,CUST 23866,Hyderabad,Telangana,South,Office Supplies,Paper,129,12,1393,1
03-03-2023,SO46236,CUST 12001,Kanpur,Uttar Pradesh,Middle,Technology,Machines,11781,2,21206,3
03-03-2023,SO46235,CUST 12151,Jaipur,Rajasthan,West,Furniture,Chairs,7733,5,34799,4
03-03-2023,SO46242,CUST 20423,Thane,Maharashtra,West,Office Supplies,Envelopes,926,11,9167,1
03-03-2023,SO46243,CUST 20613,Nellore,Andhra Pradesh,South,Office Supplies,Envelopes,887,16,12773,1
03-03-2023,SO46248,CUST 14896,Ajmer,Rajasthan,West,Office Supplies,Bag,229,15,3092,3
03-03-2023,SO46251,CUST 11998,Pune,Maharashtra,West,Office Supplies,Paper,209,10,1881,4
03-03-2023,SO46246,CUST 12143,Chennai,Tamil Nadu,South,Furniture,Chairs,5599,3,15117,5
03-03-2023,SO46254,CUST 12096,Nagpur,Maharashtra,West,Office Supplies,Paper,756,16,10886,1
04-03-2023,SO46257,CUST 11992,Vadodara,Gujarat,West,Technology,Computer,13630,1,12267,4
04-03-2023,SO46262,CUST 20445,Jaipur,Rajasthan,West,Office Supplies,Envelopes,536,11,5306,4
04-03-2023,SO46265,CUST 11934,Durgapur,West Bengal,East,Office Supplies,Envelopes,489,10,4401,5
04-03-2023,SO46268,CUST 20615,Mumbai,Maharashtra,West,Office Supplies,Paper,243,16,3499,1
04-03-2023,SO46266,CUST 20425,New Delhi,Delhi,North,Technology,Computer,14402,1,12962,3
04-03-2023,SO46274,CUST 26070,Madurai,Tamil Nadu,South,Office Supplies,Envelopes,214,17,3274,1
04-03-2023,SO46277,CUST 19482,Pune,Maharashtra,West,Office Supplies,Paper,841,17,12867,3
04-03-2023,SO46281,CUST 26057,Hyderabad,Telangana,South,Office Supplies,Envelopes,489,11,4841,1
05-03-2023,SO46282,CUST 26058,Surat,Gujarat,West,Furniture,Chairs,5727,6,30926,2
05-03-2023,SO46283,CUST 26093,Chennai,Tamil Nadu,South,Office Supplies,Bag,600,19,10260,2
05-03-2023,SO46288,CUST 12059,Guntur,Andhra Pradesh,South,Furniture,Chairs,6454,6,34852,2
06-03-2023,SO46300,CUST 20452,Chennai,Tamil Nadu,South,Office Supplies,Paper,777,14,9790,4
06-03-2023,SO46304,CUST 12002,Mangalore,Karnataka,South,Office Supplies,Paper,571,15,7709,3
06-03-2023,SO46305,CUST 14952,Mangalore,Karnataka,South,Office Supplies,Envelopes,541,16,7790,5
06-03-2023,SO46303,CUST 25922,Mumbai,Maharashtra,West,Office Supplies,Bag,189,19,3232,3
06-03-2023,SO46309,CUST 11994,Vadodara,Gujarat,West,Technology,Computer,14608,1,13147,4
06-03-2023,SO46307,CUST 20427,Thane,Maharashtra,West,Technology,Computer,14455,2,26019,1
06-03-2023,SO46306,CUST 12164,Thane,Maharashtra,West,Technology,Computer,11101,1,9991,3
06-03-2023,SO46311,CUST 12841,Thane,Maharashtra,West,Office Supplies,Bag,877,14,11050,4
06-03-2023,SO46315,CUST 12142,Nasik,Maharashtra,West,Office Supplies,Paper,475,15,6413,1
07-03-2023,SO46313,CUST 12078,Nasik,Maharashtra,West,Office Supplies,Bag,162,13,1895,1
07-03-2023,SO46312,CUST 12153,Mumbai,Maharashtra,West,Furniture,Chairs,5549,5,24971,4
07-03-2023,SO46319,CUST 12103,Mumbai,Maharashtra,West,Office Supplies,Paper,256,20,4608,2
07-03-2023,SO46321,CUST 14894,New Delhi,Delhi,North,Office Supplies,Bag,835,19,14279,4
07-03-2023,SO46320,CUST 26084,Bangalore,Karnataka,South,Office Supplies,Bag,320,12,3456,5
07-03-2023,SO46392,CUST 13537,Pune,Maharashtra,West,Technology,Computer,10561,2,19010,1
07-03-2023,SO46396,CUST 12442,Pune,Maharashtra,West,Technology,Computer,14738,1,13264,1
07-03-2023,SO46405,CUST 20994,Pune,Maharashtra,West,Technology,Computer,12486,2,22475,3
07-03-2023,SO46399,CUST 20820,Agra,Uttar Pradesh,Middle,Technology,Machines,10210,2,18378,4
08-03-2023,SO46401,CUST 20993,Gorakhpur,Haryana,North,Technology,Machines,12758,1,11482,5
08-03-2023,SO46403,CUST 14990,Kolkata,West Bengal,East,Furniture,Chairs,6800,3,18360,2
08-03-2023,SO46407,CUST 27026,Faridabad,Haryana,North,Furniture,Chairs,7633,5,34349,3
08-03-2023,SO46406,CUST 12779,Warangal,Telangana,South,Technology,Machines,14779,2,26602,5
09-03-2023,SO46408,CUST 12011,Mumbai,Maharashtra,West,Technology,Computer,11077,1,9969,2
09-03-2023,SO46414,CUST 15006,Gorakhpur,Haryana,North,Office Supplies,Paper,766,18,12409,1
09-03-2023,SO46411,CUST 24661,Kanpur,Uttar Pradesh,Middle,Technology,Computer,13638,2,24548,1
09-03-2023,SO46415,CUST 20819,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,873,18,14143,3
09-03-2023,SO46412,CUST 24493,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,7361,5,33125,1
09-03-2023,SO46409,CUST 15073,Kota,Chhattisgarh,Middle,Office Supplies,Envelopes,577,19,9867,3
10-03-2023,SO46421,CUST 25949,Mumbai,Maharashtra,West,Furniture,Chairs,6066,6,32756,3
10-03-2023,SO46427,CUST 20182,Jaipur,Rajasthan,West,Technology,Machines,13582,1,12224,4
11-03-2023,SO46433,CUST 20991,New Delhi,Delhi,North,Furniture,Chairs,7119,6,38443,2
11-03-2023,SO46437,CUST 15054,Ahmedabad,Gujarat,West,Technology,Computer,11727,2,21109,3
11-03-2023,SO46448,CUST 12250,Ajmer,Rajasthan,West,Furniture,Tables,6406,3,17296,4
11-03-2023,SO46446,CUST 12777,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,668,11,6613,1
11-03-2023,SO46447,CUST 20984,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6240,4,22464,3
11-03-2023,SO46449,CUST 12007,Agra,Uttar Pradesh,Middle,Technology,Computer,10122,2,18220,1
12-03-2023,SO46456,CUST 12014,Gorakhpur,Haryana,North,Office Supplies,Paper,405,12,4374,5
12-03-2023,SO46452,CUST 26112,Chennai,Tamil Nadu,South,Technology,Computer,14447,2,26005,2
12-03-2023,SO46455,CUST 15669,Chennai,Tamil Nadu,South,Furniture,Chairs,7316,5,32922,1
12-03-2023,SO46454,CUST 20812,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,255,20,4590,3
12-03-2023,SO46457,CUST 25947,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,251,19,4292,3
13-03-2023,SO46460,CUST 12438,Nagpur,Maharashtra,West,Technology,Computer,12701,1,11431,1
13-03-2023,SO46461,CUST 20821,Nagpur,Maharashtra,West,Technology,Computer,14806,1,13325,1
13-03-2023,SO46462,CUST 12013,Surat,Gujarat,West,Office Supplies,Envelopes,831,17,12714,5
13-03-2023,SO46458,CUST 12771,Surat,Gujarat,West,Furniture,Chairs,6506,4,23422,3
13-03-2023,SO46468,CUST 24431,Surat,Gujarat,West,Office Supplies,Envelopes,666,16,9590,2
13-03-2023,SO46472,CUST 12248,Pune,Maharashtra,West,Furniture,Tables,7993,5,35969,3
13-03-2023,SO46467,CUST 12180,Pune,Maharashtra,West,Office Supplies,Bag,331,11,3277,5
13-03-2023,SO46464,CUST 12885,Coimbatore,Tamil Nadu,South,Office Supplies,Bag,299,17,4575,5
13-03-2023,SO46473,CUST 14969,New Delhi,Delhi,North,Office Supplies,Bag,576,11,5702,1
13-03-2023,SO46469,CUST 19033,New Delhi,Delhi,North,Furniture,Chairs,7155,6,38637,2
14-03-2023,SO46471,CUST 14979,Hyderabad,Telangana,South,Technology,Computer,12986,2,23375,5
14-03-2023,SO46476,CUST 26110,New Delhi,Delhi,North,Technology,Computer,11423,1,10281,3
14-03-2023,SO46481,CUST 20623,Warangal,Telangana,South,Office Supplies,Bag,887,19,15168,3
14-03-2023,SO46487,CUST 14913,Agra,Uttar Pradesh,Middle,Technology,Computer,12871,2,23168,2
15-03-2023,SO46484,CUST 12437,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,306,16,4406,4
15-03-2023,SO46488,CUST 20628,Chennai,Tamil Nadu,South,Office Supplies,Envelopes,934,15,12609,3
15-03-2023,SO46489,CUST 24666,Bhopal,Madhya Pradesh,Middle,Furniture,Chairs,7327,4,26377,5
15-03-2023,SO46494,CUST 20983,New Delhi,Delhi,North,Technology,Machines,12178,2,21920,2
15-03-2023,SO46496,CUST 20627,New Delhi,Delhi,North,Technology,Machines,13470,2,24246,4
15-03-2023,SO46504,CUST 15005,New Delhi,Delhi,North,Office Supplies,Paper,494,12,5335,2
15-03-2023,SO46499,CUST 12179,New Delhi,Delhi,North,Technology,Computer,14689,2,26440,1
15-03-2023,SO46501,CUST 19518,New Delhi,Delhi,North,Furniture,Tables,5748,5,25866,4
15-03-2023,SO46497,CUST 13558,New Delhi,Delhi,North,Office Supplies,Envelopes,783,13,9161,4
15-03-2023,SO46502,CUST 19051,Bangalore,Karnataka,South,Technology,Computer,14787,2,26617,1
16-03-2023,SO46516,CUST 26116,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6329,6,34177,5
16-03-2023,SO46513,CUST 24418,Nellore,Andhra Pradesh,South,Technology,Machines,10338,1,9304,5
16-03-2023,SO46510,CUST 24386,Pune,Maharashtra,West,Technology,Machines,11402,2,20524,1
16-03-2023,SO46515,CUST 19904,Pune,Maharashtra,West,Office Supplies,Envelopes,849,13,9933,2
16-03-2023,SO46508,CUST 28504,Indore,Madhya Pradesh,Middle,Furniture,Chairs,6876,4,24754,4
17-03-2023,SO46523,CUST 12756,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,794,14,10004,1
17-03-2023,SO46525,CUST 20816,Varanasi,Uttar Pradesh,Middle,Office Supplies,Envelopes,601,18,9736,4
17-03-2023,SO46522,CUST 12882,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,781,11,7732,3
17-03-2023,SO46527,CUST 25940,Patna,Bihar,East,Office Supplies,Bag,211,20,3798,4
17-03-2023,SO46536,CUST 13556,Bangalore,Karnataka,South,Furniture,Chairs,6047,4,21769,5
17-03-2023,SO46530,CUST 24671,Raipur,Chhattisgarh,Middle,Office Supplies,Paper,845,18,13689,3
17-03-2023,SO46533,CUST 26106,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,942,19,16108,3
17-03-2023,SO46528,CUST 15063,Faridabad,Haryana,North,Office Supplies,Paper,643,15,8681,3
17-03-2023,SO46531,CUST 12423,Hyderabad,Telangana,South,Furniture,Chairs,5112,3,13802,1
18-03-2023,SO46541,CUST 20617,Nasik,Maharashtra,West,Office Supplies,Bag,342,12,3694,5
18-03-2023,SO46538,CUST 12774,Patna,Bihar,East,Office Supplies,Bag,852,11,8435,1
18-03-2023,SO46552,CUST 15017,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,875,11,8663,5
18-03-2023,SO46553,CUST 20985,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,963,16,13867,4
18-03-2023,SO46544,CUST 12766,Guwahati,Assam,East,Office Supplies,Envelopes,228,12,2462,2
18-03-2023,SO46555,CUST 12010,Mumbai,Maharashtra,West,Office Supplies,Envelopes,575,12,6210,3
18-03-2023,SO46563,CUST 25945,Madurai,Tamil Nadu,South,Technology,Computer,12900,2,23220,2
18-03-2023,SO46561,CUST 20625,Kota,Chhattisgarh,Middle,Technology,Machines,10832,1,9749,3
19-03-2023,SO46557,CUST 12904,Jaipur,Rajasthan,West,Office Supplies,Bag,540,19,9234,3
19-03-2023,SO46568,CUST 12761,Jaipur,Rajasthan,West,Office Supplies,Envelopes,422,20,7596,5
19-03-2023,SO46567,CUST 12707,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,717,16,10325,4
19-03-2023,SO46570,CUST 13536,Surat,Gujarat,West,Furniture,Chairs,7497,6,40484,5
20-03-2023,SO46571,CUST 15668,Kolkata,West Bengal,East,Office Supplies,Envelopes,320,16,4608,4
20-03-2023,SO46574,CUST 12243,Chennai,Tamil Nadu,South,Office Supplies,Paper,456,15,6156,1
20-03-2023,SO46576,CUST 24757,Srinagar,Jammu and Kashmir,North,Furniture,Chairs,6848,3,18490,1
20-03-2023,SO46577,CUST 12913,New Delhi,Delhi,North,Furniture,Tables,7070,4,25452,5
20-03-2023,SO46579,CUST 12186,New Delhi,Delhi,North,Office Supplies,Paper,599,13,7008,1
20-03-2023,SO46578,CUST 12178,Gorakhpur,Haryana,North,Office Supplies,Paper,680,17,10404,4
20-03-2023,SO46589,CUST 25946,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6399,5,28796,3
20-03-2023,SO46587,CUST 12448,Kota,Chhattisgarh,Middle,Technology,Computer,14743,1,13269,4
20-03-2023,SO46592,CUST 24664,Thane,Maharashtra,West,Office Supplies,Envelopes,666,16,9590,2
21-03-2023,SO46597,CUST 12039,Thane,Maharashtra,West,Technology,Machines,13144,1,11830,3
21-03-2023,SO46591,CUST 12773,Thane,Maharashtra,West,Furniture,Chairs,6093,5,27419,4
21-03-2023,SO46590,CUST 24501,Pune,Maharashtra,West,Technology,Computer,14199,2,25558,4
21-03-2023,SO46598,CUST 15080,Indore,Madhya Pradesh,Middle,Office Supplies,Envelopes,828,19,14159,2
22-03-2023,SO46599,CUST 12206,Indore,Madhya Pradesh,Middle,Office Supplies,Paper,432,12,4666,1
22-03-2023,SO46679,CUST 13062,Bhopal,Madhya Pradesh,Middle,Office Supplies,Envelopes,548,13,6412,3
22-03-2023,SO46683,CUST 12571,Mumbai,Maharashtra,West,Office Supplies,Envelopes,903,16,13003,2
22-03-2023,SO46682,CUST 12355,Bangalore,Karnataka,South,Furniture,Chairs,5913,5,26609,4
22-03-2023,SO46678,CUST 19930,Mumbai,Maharashtra,West,Furniture,Chairs,7221,5,32495,1
22-03-2023,SO46684,CUST 18125,Mumbai,Maharashtra,West,Technology,Computer,10424,2,18763,3
23-03-2023,SO46686,CUST 20577,Mumbai,Maharashtra,West,Office Supplies,Bag,881,11,8722,5
23-03-2023,SO46687,CUST 15457,Korba,Chhattisgarh,Middle,Furniture,Chairs,7643,4,27515,2
23-03-2023,SO46695,CUST 20208,Korba,Chhattisgarh,Middle,Furniture,Chairs,7757,5,34907,3
23-03-2023,SO46696,CUST 21166,Hyderabad,Telangana,South,Furniture,Chairs,5579,5,25106,2
23-03-2023,SO46708,CUST 21200,Pune,Maharashtra,West,Furniture,Chairs,7899,6,42655,1
24-03-2023,SO46703,CUST 20576,Bangalore,Karnataka,South,Technology,Machines,10711,2,19280,5
